vendorId,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2.0,2019-01-06 16:49:42.000000,2019-01-06 16:52:24.000000,1.0,0.49,1.0,N,48.0,68.0,1.0,4.0,0.0,0.5,0.96,0.0,0.3,5.76,
2.0,2019-01-06 16:54:57.000000,2019-01-06 17:01:57.000000,1.0,1.07,1.0,N,68.0,230.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
1.0,2019-01-06 16:17:23.000000,2019-01-06 16:27:49.000000,0.0,1.8,1.0,N,239.0,41.0,2.0,9.5,1.0,0.5,0.0,0.0,0.3,11.3,
1.0,2019-01-06 16:41:20.000000,2019-01-06 16:48:35.000000,0.0,1.5,1.0,N,239.0,166.0,1.0,7.5,1.0,0.5,1.85,0.0,0.3,11.15,
1.0,2019-01-06 16:52:57.000000,2019-01-06 17:03:23.000000,1.0,1.6,1.0,N,151.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,2019-01-06 16:08:56.000000,2019-01-06 16:20:29.000000,3.0,4.6,1.0,N,233.0,88.0,1.0,15.0,0.0,0.5,3.16,0.0,0.3,18.96,
2.0,2019-01-06 16:31:25.000000,2019-01-06 16:41:57.000000,3.0,1.59,1.0,N,261.0,144.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,9.3,
2.0,2019-01-06 16:47:20.000000,2019-01-06 16:59:52.000000,2.0,1.84,1.0,N,114.0,164.0,2.0,9.5,0.0,0.5,0.0,0.0,0.3,10.3,
1.0,2019-01-06 16:21:07.000000,2019-01-06 16:46:13.000000,1.0,4.6,1.0,N,230.0,74.0,2.0,19.5,0.0,0.5,0.0,0.0,0.3,20.3,
1.0,2019-01-06 16:47:08.000000,2019-01-06 16:49:37.000000,1.0,0.8,1.0,N,74.0,75.0,1.0,4.5,0.0,0.5,1.0,0.0,0.3,6.3,
1.0,2019-01-06 16:57:51.000000,2019-01-06 17:05:12.000000,2.0,1.3,1.0,N,263.0,140.0,1.0,7.0,0.0,0.5,1.0,0.0,0.3,8.8,
1.0,2019-01-06 16:10:18.000000,2019-01-06 16:45:23.000000,2.0,8.9,1.0,N,236.0,65.0,2.0,30.0,1.0,0.5,0.0,0.0,0.3,31.8,
1.0,2019-01-06 16:54:07.000000,2019-01-06 17:23:36.000000,2.0,5.2,1.0,N,45.0,142.0,1.0,22.0,1.0,0.5,4.75,0.0,0.3,28.55,
2.0,2019-01-06 16:26:21.000000,2019-01-06 16:33:30.000000,1.0,1.48,1.0,N,142.0,237.0,1.0,7.0,0.0,0.5,1.17,0.0,0.3,8.97,
2.0,2019-01-06 16:40:31.000000,2019-01-06 17:07:41.000000,1.0,4.94,1.0,N,43.0,112.0,1.0,21.5,0.0,0.5,4.46,0.0,0.3,26.76,
2.0,2019-01-06 16:12:32.000000,2019-01-06 16:24:24.000000,1.0,1.99,1.0,N,142.0,229.0,1.0,10.0,0.0,0.5,1.62,0.0,0.3,12.42,
2.0,2019-01-06 16:26:37.000000,2019-01-06 16:42:25.000000,1.0,2.84,1.0,N,229.0,79.0,1.0,12.5,0.0,0.5,1.5,0.0,0.3,14.8,
2.0,2019-01-06 16:44:32.000000,2019-01-06 16:59:24.000000,1.0,2.36,1.0,N,79.0,164.0,1.0,11.5,0.0,0.5,2.46,0.0,0.3,14.76,
2.0,2019-01-06 16:23:53.000000,2019-01-06 16:33:13.000000,1.0,1.68,1.0,N,87.0,232.0,1.0,8.0,0.0,0.5,1.0,0.0,0.3,9.8,
2.0,2019-01-06 16:53:09.000000,2019-01-06 17:05:37.000000,1.0,4.26,1.0,N,137.0,74.0,2.0,13.5,0.0,0.5,0.0,0.0,0.3,14.3,
1.0,2019-01-06 16:21:02.000000,2019-01-06 16:25:42.000000,1.0,0.9,1.0,N,264.0,264.0,1.0,5.5,0.0,0.5,1.0,0.0,0.3,7.3,
1.0,2019-01-06 16:33:29.000000,2019-01-06 16:41:58.000000,1.0,1.2,1.0,N,264.0,264.0,1.0,7.5,0.0,0.5,0.5,0.0,0.3,8.8,
1.0,2019-01-06 16:47:24.000000,2019-01-06 16:55:57.000000,2.0,1.1,1.0,N,264.0,264.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
1.0,2019-01-06 16:56:31.000000,2019-01-06 17:01:00.000000,1.0,1.1,1.0,N,264.0,264.0,1.0,5.5,0.0,0.5,1.25,0.0,0.3,7.55,
1.0,2019-01-06 16:32:35.000000,2019-01-06 17:18:55.000000,1.0,12.1,1.0,N,132.0,49.0,1.0,41.0,0.0,0.5,20.0,0.0,0.3,61.8,
1.0,2019-01-06 16:10:40.000000,2019-01-06 16:13:25.000000,1.0,0.4,1.0,N,140.0,141.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
1.0,2019-01-06 16:16:19.000000,2019-01-06 16:23:20.000000,1.0,1.1,1.0,N,237.0,236.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
1.0,2019-01-06 16:44:05.000000,2019-01-06 16:59:00.000000,1.0,2.0,1.0,N,263.0,229.0,1.0,11.0,0.0,0.5,2.35,0.0,0.3,14.15,
2.0,2019-01-06 16:29:47.000000,2019-01-06 16:39:27.000000,6.0,0.85,1.0,N,249.0,79.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
2.0,2019-01-06 16:41:11.000000,2019-01-06 16:52:44.000000,6.0,1.23,1.0,N,107.0,186.0,1.0,8.5,0.0,0.5,1.86,0.0,0.3,11.16,
2.0,2019-01-06 16:59:22.000000,2019-01-06 17:04:05.000000,6.0,0.95,1.0,N,164.0,161.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,
1.0,2019-01-06 16:03:59.000000,2019-01-06 16:14:43.000000,1.0,1.4,1.0,N,24.0,75.0,2.0,9.0,0.0,0.5,0.0,0.0,0.3,9.8,
1.0,2019-01-06 16:54:33.000000,2019-01-06 17:04:04.000000,1.0,1.7,1.0,N,236.0,237.0,1.0,8.5,0.0,0.5,0.93,0.0,0.3,10.23,
2.0,2019-01-06 16:51:58.000000,2019-01-06 17:42:55.000000,1.0,13.87,1.0,N,132.0,40.0,1.0,46.0,0.0,0.5,9.36,0.0,0.3,56.16,
2.0,2019-01-06 16:12:36.000000,2019-01-06 16:18:49.000000,1.0,1.4,1.0,N,170.0,113.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
2.0,2019-01-06 16:25:00.000000,2019-01-06 16:30:33.000000,1.0,1.34,1.0,N,144.0,88.0,1.0,6.5,0.0,0.5,1.46,0.0,0.3,8.76,
2.0,2019-01-06 16:49:49.000000,2019-01-06 17:00:23.000000,1.0,2.12,1.0,N,211.0,234.0,1.0,9.0,0.0,0.5,1.96,0.0,0.3,11.76,
1.0,2019-01-06 16:00:04.000000,2019-01-06 16:07:05.000000,1.0,0.8,1.0,N,239.0,238.0,1.0,6.5,0.0,0.5,2.15,0.0,0.3,9.45,
1.0,2019-01-06 16:12:03.000000,2019-01-06 16:24:25.000000,1.0,2.1,1.0,N,239.0,68.0,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,
1.0,2019-01-06 16:29:28.000000,2019-01-06 16:44:33.000000,1.0,1.2,1.0,N,100.0,233.0,1.0,10.5,0.0,0.5,2.25,0.0,0.3,13.55,
1.0,2019-01-06 16:49:25.000000,2019-01-06 17:00:19.000000,1.0,1.6,1.0,N,107.0,249.0,1.0,8.5,0.0,0.5,1.85,0.0,0.3,11.15,
2.0,2019-01-06 16:52:59.000000,2019-01-06 16:58:48.000000,1.0,1.21,1.0,N,107.0,170.0,1.0,6.5,0.0,0.5,1.0,0.0,0.3,8.3,
2.0,2019-01-06 16:05:51.000000,2019-01-06 16:13:10.000000,1.0,1.42,1.0,N,236.0,142.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
2.0,2019-01-06 16:57:15.000000,2019-01-06 17:00:22.000000,1.0,0.36,1.0,N,161.0,164.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
1.0,2019-01-06 16:06:14.000000,2019-01-06 16:09:26.000000,1.0,0.5,1.0,N,107.0,107.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,5.3,
1.0,2019-01-06 16:20:33.000000,2019-01-06 16:34:17.000000,1.0,2.2,1.0,N,148.0,33.0,1.0,11.0,0.0,0.5,2.35,0.0,0.3,14.15,
1.0,2019-01-06 16:05:28.000000,2019-01-06 16:30:34.000000,0.0,8.3,1.0,N,4.0,116.0,1.0,25.5,0.0,0.5,5.25,0.0,0.3,31.55,
2.0,2019-01-06 16:00:48.000000,2019-01-06 16:09:43.000000,5.0,1.33,1.0,N,161.0,140.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 16:12:44.000000,2019-01-06 16:15:34.000000,5.0,0.5,1.0,N,141.0,141.0,1.0,4.0,0.0,0.5,0.96,0.0,0.3,5.76,
2.0,2019-01-06 16:18:32.000000,2019-01-06 16:26:04.000000,5.0,1.3,1.0,N,141.0,161.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
2.0,2019-01-06 16:23:04.000000,2019-01-06 17:00:21.000000,1.0,9.12,5.0,N,258.0,188.0,1.0,28.32,0.0,0.5,0.0,0.0,0.3,29.12,
2.0,2019-01-06 16:26:30.000000,2019-01-06 16:41:53.000000,1.0,4.14,1.0,N,100.0,261.0,2.0,15.5,0.0,0.5,0.0,0.0,0.3,16.3,
2.0,2019-01-06 16:53:57.000000,2019-01-06 17:02:07.000000,1.0,3.39,1.0,N,87.0,224.0,2.0,11.5,0.0,0.5,0.0,0.0,0.3,12.3,
2.0,2019-01-06 16:11:28.000000,2019-01-06 16:19:19.000000,3.0,0.95,1.0,N,170.0,79.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
2.0,2019-01-06 16:47:07.000000,2019-01-06 16:55:23.000000,4.0,1.19,1.0,N,107.0,148.0,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,
1.0,2019-01-06 16:46:07.000000,2019-01-06 16:57:32.000000,1.0,0.6,1.0,N,162.0,161.0,1.0,8.0,0.0,0.5,1.75,0.0,0.3,10.55,
1.0,2019-01-06 16:59:45.000000,2019-01-06 17:19:24.000000,1.0,5.9,1.0,N,230.0,45.0,1.0,20.5,0.0,0.5,2.5,0.0,0.3,23.8,
1.0,2019-01-06 16:17:32.000000,2019-01-06 16:58:36.000000,1.0,17.7,2.0,N,148.0,132.0,2.0,52.0,0.0,0.5,0.0,0.0,0.3,52.8,
1.0,2019-01-06 16:07:22.000000,2019-01-06 16:12:40.000000,1.0,1.5,1.0,N,140.0,262.0,1.0,6.5,1.0,0.5,1.65,0.0,0.3,9.95,
1.0,2019-01-06 16:20:56.000000,2019-01-06 16:26:39.000000,1.0,1.1,1.0,N,141.0,263.0,1.0,6.0,1.0,0.5,1.55,0.0,0.3,9.35,
1.0,2019-01-06 16:28:53.000000,2019-01-06 16:44:39.000000,1.0,5.5,1.0,N,263.0,79.0,1.0,18.0,1.0,0.5,3.95,0.0,0.3,23.75,
2.0,2019-01-06 16:09:16.000000,2019-01-06 16:21:00.000000,1.0,1.69,1.0,N,170.0,79.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
1.0,2019-01-06 16:22:06.000000,2019-01-06 16:40:36.000000,1.0,9.6,1.0,N,138.0,229.0,1.0,27.5,0.0,0.5,0.05,5.76,0.3,34.11,
1.0,2019-01-06 16:43:55.000000,2019-01-06 16:49:42.000000,1.0,1.0,1.0,N,229.0,140.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,
1.0,2019-01-06 16:52:13.000000,2019-01-06 17:02:36.000000,1.0,3.2,1.0,N,140.0,79.0,1.0,12.0,0.0,0.5,2.0,0.0,0.3,14.8,
2.0,2019-01-06 16:06:03.000000,2019-01-06 16:14:46.000000,1.0,1.15,1.0,N,261.0,211.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 16:21:14.000000,2019-01-06 16:33:14.000000,1.0,2.21,1.0,N,144.0,164.0,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,
2.0,2019-01-06 16:47:43.000000,2019-01-06 16:54:40.000000,1.0,1.61,1.0,N,161.0,234.0,1.0,7.5,0.0,0.5,2.49,0.0,0.3,10.79,
2.0,2019-01-06 16:56:36.000000,2019-01-06 17:01:43.000000,1.0,0.78,1.0,N,234.0,186.0,1.0,5.5,0.0,0.5,1.58,0.0,0.3,7.88,
2.0,2019-01-06 17:03:31.000000,2019-01-06 17:15:32.000000,1.0,3.08,1.0,N,186.0,4.0,1.0,12.0,0.0,0.5,2.56,0.0,0.3,15.36,
2.0,2019-01-06 16:11:37.000000,2019-01-06 16:23:08.000000,1.0,6.16,1.0,N,141.0,232.0,2.0,18.0,0.0,0.5,0.0,0.0,0.3,18.8,
2.0,2019-01-06 16:33:12.000000,2019-01-06 16:48:17.000000,1.0,4.03,1.0,N,79.0,161.0,1.0,14.5,0.0,0.5,3.06,0.0,0.3,18.36,
2.0,2019-01-06 16:34:23.000000,2019-01-06 16:47:02.000000,1.0,3.75,1.0,N,229.0,148.0,1.0,13.0,0.0,0.5,3.45,0.0,0.3,17.25,
2.0,2019-01-06 15:31:41.000000,2019-01-06 15:39:20.000000,1.0,1.07,1.0,N,170.0,186.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
2.0,2019-01-06 16:03:01.000000,2019-01-06 16:19:45.000000,1.0,3.04,1.0,N,237.0,234.0,1.0,14.0,0.0,0.5,2.96,0.0,0.3,17.76,
1.0,2019-01-06 16:03:53.000000,2019-01-06 16:47:43.000000,1.0,18.6,1.0,N,132.0,65.0,1.0,51.0,0.0,0.5,10.35,0.0,0.3,62.15,
1.0,2019-01-06 16:07:46.000000,2019-01-06 16:14:07.000000,1.0,1.2,1.0,N,237.0,142.0,1.0,6.5,0.0,0.5,1.45,0.0,0.3,8.75,
1.0,2019-01-06 16:23:04.000000,2019-01-06 16:34:04.000000,1.0,2.1,1.0,N,237.0,234.0,2.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,
1.0,2019-01-06 16:06:36.000000,2019-01-06 16:13:23.000000,1.0,1.0,1.0,N,170.0,186.0,1.0,6.5,0.0,0.5,1.0,0.0,0.3,8.3,
1.0,2019-01-06 16:20:17.000000,2019-01-06 16:31:35.000000,1.0,2.5,1.0,N,186.0,231.0,1.0,10.0,0.0,0.5,2.15,0.0,0.3,12.95,
1.0,2019-01-06 16:33:21.000000,2019-01-06 17:16:10.000000,2.0,14.7,1.0,N,231.0,138.0,1.0,43.5,0.0,0.5,8.85,0.0,0.3,53.15,
2.0,2019-01-06 16:45:15.000000,2019-01-06 17:00:36.000000,1.0,2.44,1.0,N,238.0,42.0,1.0,12.5,0.0,0.5,2.0,0.0,0.3,15.3,
2.0,2019-01-06 16:55:47.000000,2019-01-06 17:50:28.000000,1.0,19.36,2.0,N,261.0,132.0,2.0,52.0,0.0,0.5,0.0,0.0,0.3,52.8,
1.0,2019-01-06 16:26:09.000000,2019-01-06 16:48:59.000000,1.0,3.5,1.0,N,230.0,113.0,1.0,16.0,0.0,0.5,3.35,0.0,0.3,20.15,
1.0,2019-01-06 16:59:04.000000,2019-01-06 17:02:52.000000,1.0,0.7,1.0,N,234.0,137.0,1.0,5.0,0.0,0.5,0.87,0.0,0.3,6.67,
2.0,2019-01-06 16:17:31.000000,2019-01-06 16:43:20.000000,2.0,4.86,1.0,N,43.0,144.0,1.0,19.5,0.0,0.5,4.06,0.0,0.3,24.36,
2.0,2019-01-06 16:45:48.000000,2019-01-06 16:49:56.000000,1.0,0.48,1.0,N,144.0,114.0,1.0,4.5,0.0,0.5,1.06,0.0,0.3,6.36,
2.0,2019-01-06 16:00:43.000000,2019-01-06 16:26:55.000000,3.0,8.63,1.0,N,186.0,244.0,1.0,28.5,0.0,0.5,7.32,0.0,0.3,36.62,
2.0,2019-01-06 16:32:38.000000,2019-01-06 16:38:25.000000,3.0,1.53,1.0,N,244.0,244.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
2.0,2019-01-06 16:48:37.000000,2019-01-06 17:01:12.000000,2.0,2.25,1.0,N,116.0,151.0,2.0,11.0,0.0,0.5,0.0,0.0,0.3,11.8,
1.0,2019-01-06 16:11:02.000000,2019-01-06 16:20:23.000000,2.0,2.0,1.0,N,90.0,211.0,1.0,9.0,0.0,0.5,1.95,0.0,0.3,11.75,
1.0,2019-01-06 16:53:49.000000,2019-01-06 17:58:22.000000,1.0,38.8,4.0,N,132.0,265.0,1.0,151.0,0.0,0.5,5.0,5.76,0.3,162.56,
2.0,2019-01-06 16:30:38.000000,2019-01-06 16:41:22.000000,1.0,2.09,1.0,N,170.0,237.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
1.0,2019-01-06 16:03:56.000000,2019-01-06 16:12:02.000000,2.0,1.6,1.0,N,143.0,48.0,1.0,8.0,0.0,0.5,1.75,0.0,0.3,10.55,
2.0,2019-01-06 16:01:05.000000,2019-01-06 16:11:14.000000,2.0,2.13,1.0,N,161.0,236.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
2.0,2019-01-06 16:25:31.000000,2019-01-06 16:42:50.000000,3.0,4.11,1.0,N,141.0,41.0,1.0,15.5,0.0,0.5,2.44,0.0,0.3,18.74,
2.0,2019-01-06 16:46:23.000000,2019-01-06 17:34:59.000000,2.0,6.6,1.0,N,41.0,186.0,1.0,31.0,0.0,0.5,6.0,0.0,0.3,37.8,
1.0,2019-01-06 16:10:30.000000,2019-01-06 16:23:00.000000,2.0,1.5,1.0,N,163.0,141.0,2.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,
1.0,2019-01-06 16:24:52.000000,2019-01-06 16:27:08.000000,1.0,0.6,1.0,N,141.0,140.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
2.0,2019-01-06 16:04:12.000000,2019-01-06 16:15:54.000000,6.0,1.97,1.0,N,211.0,261.0,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,
2.0,2019-01-06 16:20:43.000000,2019-01-06 16:28:57.000000,6.0,1.71,1.0,N,13.0,114.0,1.0,8.0,0.0,0.5,1.76,0.0,0.3,10.56,
2.0,2019-01-06 16:34:56.000000,2019-01-06 16:43:37.000000,6.0,1.57,1.0,N,234.0,211.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
1.0,2019-01-06 16:22:12.000000,2019-01-06 16:31:53.000000,1.0,1.2,1.0,N,234.0,186.0,1.0,7.5,0.0,0.5,1.65,0.0,0.3,9.95,
1.0,2019-01-06 16:45:16.000000,2019-01-06 16:50:03.000000,1.0,0.8,1.0,N,186.0,68.0,1.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,
2.0,2019-01-06 16:49:21.000000,2019-01-06 17:21:54.000000,4.0,11.7,1.0,N,132.0,138.0,1.0,34.5,0.0,0.5,0.0,0.0,0.3,35.3,
2.0,2019-01-06 16:03:01.000000,2019-01-06 16:16:45.000000,1.0,1.8,1.0,N,90.0,230.0,1.0,10.5,0.0,0.5,2.26,0.0,0.3,13.56,
2.0,2019-01-06 16:20:03.000000,2019-01-06 16:28:30.000000,1.0,1.45,1.0,N,234.0,211.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 16:46:11.000000,2019-01-06 17:56:42.000000,1.0,12.86,1.0,N,138.0,68.0,1.0,50.5,0.0,0.5,6.0,5.76,0.3,63.06,
2.0,2019-01-06 16:23:58.000000,2019-01-06 16:33:59.000000,1.0,1.7,1.0,N,239.0,236.0,2.0,9.0,0.0,0.5,0.0,0.0,0.3,9.8,
2.0,2019-01-06 16:35:41.000000,2019-01-06 16:47:46.000000,1.0,1.9,1.0,N,236.0,141.0,2.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,
2.0,2019-01-06 16:55:45.000000,2019-01-06 17:10:04.000000,1.0,1.94,1.0,N,263.0,163.0,1.0,11.0,0.0,0.5,1.75,0.0,0.3,13.55,
1.0,2019-01-06 16:32:33.000000,2019-01-06 17:10:40.000000,2.0,17.1,2.0,N,132.0,164.0,1.0,52.0,0.0,0.5,1.0,5.76,0.3,59.56,
2.0,2019-01-06 16:14:39.000000,2019-01-06 16:25:52.000000,3.0,1.98,1.0,N,230.0,90.0,1.0,9.5,0.0,0.5,2.58,0.0,0.3,12.88,
2.0,2019-01-06 16:05:05.000000,2019-01-06 16:25:46.000000,1.0,2.65,1.0,N,231.0,33.0,1.0,13.5,0.0,0.5,0.0,0.0,0.3,14.3,
2.0,2019-01-06 16:55:10.000000,2019-01-06 17:07:43.000000,1.0,2.34,1.0,N,87.0,249.0,1.0,10.5,0.0,0.5,1.7,0.0,0.3,13.0,
1.0,2019-01-06 16:28:07.000000,2019-01-06 16:43:28.000000,2.0,2.7,1.0,N,170.0,43.0,1.0,13.0,0.0,0.5,2.0,0.0,0.3,15.8,
1.0,2019-01-06 16:46:36.000000,2019-01-06 17:03:45.000000,4.0,2.1,1.0,N,43.0,162.0,2.0,12.5,0.0,0.5,0.0,0.0,0.3,13.3,
1.0,2019-01-06 16:05:11.000000,2019-01-06 16:08:57.000000,1.0,1.1,1.0,N,140.0,262.0,1.0,5.5,0.0,0.5,1.26,0.0,0.3,7.56,
1.0,2019-01-06 16:19:51.000000,2019-01-06 16:32:15.000000,2.0,2.8,1.0,N,237.0,234.0,1.0,11.5,0.0,0.5,2.46,0.0,0.3,14.76,
1.0,2019-01-06 16:08:24.000000,2019-01-06 16:11:34.000000,1.0,0.7,1.0,N,264.0,264.0,1.0,5.0,0.0,0.5,1.15,0.0,0.3,6.95,
1.0,2019-01-06 16:14:33.000000,2019-01-06 16:19:51.000000,3.0,0.4,1.0,N,264.0,264.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,
1.0,2019-01-06 16:21:09.000000,2019-01-06 16:35:45.000000,1.0,2.5,1.0,N,264.0,264.0,2.0,11.5,0.0,0.5,0.0,0.0,0.3,12.3,
1.0,2019-01-06 16:37:53.000000,2019-01-06 16:53:31.000000,4.0,3.0,1.0,N,264.0,264.0,2.0,13.5,0.0,0.5,0.0,0.0,0.3,14.3,
1.0,2019-01-06 16:55:05.000000,2019-01-06 17:14:59.000000,1.0,4.0,1.0,N,264.0,264.0,1.0,16.5,0.0,0.5,0.0,0.0,0.3,17.3,
1.0,2019-01-06 16:05:28.000000,2019-01-06 16:14:46.000000,1.0,1.6,1.0,N,237.0,142.0,1.0,8.5,0.0,0.5,4.0,0.0,0.3,13.3,
1.0,2019-01-06 16:24:44.000000,2019-01-06 16:44:30.000000,1.0,3.3,1.0,N,239.0,249.0,1.0,15.0,0.0,0.5,1.0,0.0,0.3,16.8,
1.0,2019-01-06 16:52:30.000000,2019-01-06 17:03:24.000000,1.0,1.4,1.0,N,90.0,114.0,1.0,9.0,0.0,0.5,1.95,0.0,0.3,11.75,
2.0,2019-01-06 16:23:18.000000,2019-01-06 17:06:05.000000,2.0,21.19,2.0,N,132.0,88.0,1.0,52.0,0.0,0.5,11.71,5.76,0.3,70.27,
2.0,2019-01-06 16:10:59.000000,2019-01-06 16:20:14.000000,1.0,1.42,1.0,N,151.0,75.0,2.0,8.0,0.0,0.5,0.0,0.0,0.3,8.8,
2.0,2019-01-06 16:31:14.000000,2019-01-06 16:39:15.000000,1.0,0.69,1.0,N,237.0,161.0,1.0,6.5,0.0,0.5,1.46,0.0,0.3,8.76,
2.0,2019-01-06 16:14:41.000000,2019-01-06 16:34:28.000000,2.0,6.49,1.0,N,233.0,231.0,1.0,21.0,0.0,0.5,3.2,0.0,0.3,25.0,
2.0,2019-01-06 16:48:48.000000,2019-01-06 16:58:15.000000,2.0,1.34,1.0,N,234.0,79.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
2.0,2019-01-06 16:20:19.000000,2019-01-06 16:23:58.000000,2.0,0.35,1.0,N,231.0,211.0,1.0,4.0,0.0,0.5,1.0,0.0,0.3,5.8,
2.0,2019-01-06 16:25:57.000000,2019-01-06 16:46:48.000000,1.0,3.06,1.0,N,144.0,230.0,1.0,14.5,0.0,0.5,2.0,0.0,0.3,17.3,
2.0,2019-01-06 16:57:30.000000,2019-01-06 17:05:54.000000,1.0,1.35,1.0,N,161.0,141.0,1.0,7.5,0.0,0.5,1.66,0.0,0.3,9.96,
1.0,2019-01-06 16:59:43.000000,2019-01-06 17:17:35.000000,1.0,2.7,1.0,N,148.0,90.0,2.0,13.0,0.0,0.5,0.0,0.0,0.3,13.8,
2.0,2019-01-06 16:04:19.000000,2019-01-06 16:17:56.000000,3.0,2.23,1.0,N,79.0,90.0,1.0,11.0,0.0,0.5,1.5,0.0,0.3,13.3,
2.0,2019-01-06 16:19:14.000000,2019-01-06 16:22:20.000000,3.0,0.54,1.0,N,234.0,68.0,1.0,4.0,0.0,0.5,0.72,0.0,0.3,5.52,
2.0,2019-01-06 16:31:15.000000,2019-01-06 16:48:33.000000,3.0,2.07,1.0,N,100.0,137.0,2.0,12.0,0.0,0.5,0.0,0.0,0.3,12.8,
2.0,2019-01-06 15:59:21.000000,2019-01-06 16:08:00.000000,2.0,1.82,1.0,N,141.0,263.0,1.0,8.5,0.0,0.5,1.86,0.0,0.3,11.16,
2.0,2019-01-06 16:08:54.000000,2019-01-06 16:35:47.000000,2.0,5.06,1.0,N,263.0,114.0,1.0,20.0,0.0,0.5,4.16,0.0,0.3,24.96,
2.0,2019-01-06 16:37:26.000000,2019-01-06 16:47:49.000000,2.0,1.97,1.0,N,114.0,164.0,1.0,9.0,0.0,0.5,1.96,0.0,0.3,11.76,
1.0,2019-01-06 16:29:23.000000,2019-01-06 16:36:27.000000,2.0,1.4,1.0,N,13.0,249.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,
1.0,2019-01-06 16:52:54.000000,2019-01-06 17:03:33.000000,1.0,3.1,1.0,N,148.0,112.0,2.0,11.5,0.0,0.5,0.0,0.0,0.3,12.3,
1.0,2019-01-06 16:15:50.000000,2019-01-06 16:23:05.000000,1.0,0.8,1.0,N,79.0,113.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,
1.0,2019-01-06 16:36:07.000000,2019-01-06 16:44:07.000000,1.0,1.1,1.0,N,234.0,170.0,1.0,7.0,0.0,0.5,1.17,0.0,0.3,8.97,
1.0,2019-01-06 16:43:53.000000,2019-01-06 17:37:20.000000,1.0,18.5,2.0,N,132.0,48.0,1.0,52.0,0.0,0.5,3.0,5.76,0.3,61.56,
1.0,2019-01-06 16:00:52.000000,2019-01-06 16:03:47.000000,1.0,0.7,1.0,N,68.0,246.0,1.0,4.5,0.0,0.5,1.05,0.0,0.3,6.35,
1.0,2019-01-06 16:12:24.000000,2019-01-06 16:26:01.000000,1.0,3.5,1.0,N,48.0,231.0,1.0,13.5,0.0,0.5,1.5,0.0,0.3,15.8,
1.0,2019-01-06 16:37:28.000000,2019-01-06 16:55:16.000000,1.0,2.3,1.0,N,90.0,163.0,1.0,13.0,0.0,0.5,5.0,0.0,0.3,18.8,
1.0,2019-01-06 16:53:43.000000,2019-01-06 16:58:52.000000,4.0,0.8,1.0,N,263.0,237.0,1.0,5.5,0.0,0.5,1.25,0.0,0.3,7.55,
2.0,2019-01-06 16:53:13.000000,2019-01-06 17:11:10.000000,1.0,3.4,1.0,N,87.0,246.0,1.0,14.5,0.0,0.5,2.3,0.0,0.3,17.6,
